,COUNTY,YEAR,MONTH,TMIN,TMAX,pr,SNOW,SSP
44,Aitkin,2048,12,-4.994444370269775,2.4811110496520996,31.935482025146484,109.3239974975586,ssp126
45,Aitkin,2049,1,-11.933333396911621,-0.9099999666213989,34.67635726928711,320.3251647949219,ssp126
46,Aitkin,2049,2,-17.595556259155273,-4.221111297607422,3.317093849182129,33.170936584472656,ssp126
47,Aitkin,2049,3,-6.225555419921875,9.683333396911621,8.664297103881836,58.395225524902344,ssp126
48,Aitkin,2049,11,-1.204444408416748,7.635555744171143,42.79907989501953,304.7225036621094,ssp126
49,Aitkin,2049,12,-5.57444429397583,2.0411109924316406,11.417582511901855,90.29762268066406,ssp126
50,Aitkin,2050,1,-17.30555534362793,-7.414444923400879,22.47185516357422,224.7185516357422,ssp126
51,Aitkin,2050,2,-10.74222183227539,0.9744445085525513,18.078590393066406,180.78590393066406,ssp126
52,Aitkin,2050,3,-7.154444217681885,6.351110935211182,51.51311492919922,425.26611328125,ssp126
53,Aitkin,2050,11,-2.1744444370269775,7.356666564941406,123.83759307861328,710.244873046875,ssp126
54,Aitkin,2050,12,-14.24666690826416,-2.9700000286102295,38.73552703857422,387.35528564453125,ssp126
55,Aitkin,2051,1,-12.936666488647461,-2.021111249923706,17.12841033935547,171.2841033935547,ssp126
56,Aitkin,2051,2,-12.19777774810791,-0.8933333158493042,21.799039840698242,217.9904022216797,ssp126
57,Aitkin,2051,3,-3.693333148956299,6.956666946411133,64.19835662841797,302.20452880859375,ssp126
58,Aitkin,2051,11,2.7555556297302246,13.04888916015625,37.18364715576172,72.7391128540039,ssp126
59,Aitkin,2051,12,-4.480000019073486,2.261111259460449,38.782867431640625,157.9635772705078,ssp126
60,Aitkin,2052,1,-15.70444393157959,-5.416666507720947,5.382929801940918,53.82929992675781,ssp126
61,Aitkin,2052,2,-6.497777938842773,3.2699999809265137,29.353200912475586,164.33602905273438,ssp126
62,Aitkin,2052,3,-7.953333377838135,4.62666654586792,5.471296787261963,32.02824401855469,ssp126
63,Aitkin,2052,11,-4.492222309112549,4.682222366333008,63.46714782714844,274.5747985839844,ssp126
64,Aitkin,2052,12,-11.551111221313477,-1.8011109828948975,73.10575103759766,684.7207641601562,ssp126
65,Aitkin,2053,1,-14.45444393157959,-3.858888864517212,16.497798919677734,164.97799682617188,ssp126
66,Aitkin,2053,2,-14.108888626098633,-0.2866666615009308,12.030878067016602,119.84750366210938,ssp126
67,Aitkin,2053,3,-0.9711110591888428,9.49000072479248,84.61876678466797,357.896240234375,ssp126
68,Aitkin,2053,11,1.3511110544204712,9.766666412353516,74.41749572753906,110.91712951660156,ssp126
69,Aitkin,2053,12,-4.673333644866943,2.615555763244629,21.599313735961914,208.64755249023438,ssp126
70,Aitkin,2054,1,-8.258889198303223,1.0499999523162842,9.126493453979492,89.6957015991211,ssp126
71,Aitkin,2054,2,-6.926666736602783,2.3777778148651123,32.07243728637695,216.83883666992188,ssp126
72,Aitkin,2054,3,-7.698888778686523,3.6577775478363037,16.439241409301758,164.3924102783203,ssp126
73,Aitkin,2054,11,-7.712222576141357,2.2666666507720947,32.0772705078125,189.06141662597656,ssp126
74,Aitkin,2054,12,-9.872221946716309,0.019999999552965164,16.045522689819336,135.87205505371094,ssp126
75,Aitkin,2055,1,-16.908889770507812,-2.8399999141693115,30.31641960144043,282.89569091796875,ssp126
76,Aitkin,2055,2,-12.893333435058594,1.3055555820465088,13.643913269042969,135.01419067382812,ssp126
77,Aitkin,2055,3,-6.074444770812988,5.82444429397583,37.606849670410156,370.66375732421875,ssp126
78,Aitkin,2055,11,-6.0122222900390625,2.242222309112549,14.78748893737793,98.84489440917969,ssp126
79,Aitkin,2055,12,-6.142221927642822,1.758888840675354,39.102935791015625,106.46674346923828,ssp126
80,Aitkin,2056,1,-4.416666507720947,2.4911110401153564,38.44657516479492,70.65483856201172,ssp126
81,Aitkin,2056,2,-7.19777774810791,2.887777805328369,7.104990005493164,59.29826736450195,ssp126
82,Aitkin,2056,3,-6.252222061157227,8.793333053588867,23.617168426513672,236.17169189453125,ssp126
83,Aitkin,2056,11,-1.6644444465637207,6.294444561004639,26.350942611694336,83.32038116455078,ssp126
84,Aitkin,2056,12,-5.735555648803711,1.2188888788223267,34.32148361206055,183.20346069335938,ssp126
85,Aitkin,2057,1,-8.35888957977295,2.0166666507720947,13.951534271240234,139.24063110351562,ssp126
86,Aitkin,2057,2,-11.968889236450195,0.3266666829586029,5.662359714508057,55.1251220703125,ssp126
87,Aitkin,2057,3,-1.9488890171051025,12.186666488647461,52.344329833984375,307.823486328125,ssp126
88,Aitkin,2057,11,-1.9100000858306885,7.021111011505127,45.25318145751953,212.30728149414062,ssp126
89,Aitkin,2057,12,-6.05222225189209,0.9766666889190674,37.15403747558594,352.1468811035156,ssp126
90,Aitkin,2058,1,-13.186666488647461,-1.2855554819107056,2.861496925354004,28.61496925354004,ssp126
91,Aitkin,2058,2,-14.331110954284668,-2.1355557441711426,17.63274383544922,176.3274383544922,ssp126
92,Aitkin,2058,3,-13.886667251586914,1.9788888692855835,1.792549729347229,17.92549705505371,ssp126
93,Aitkin,2058,11,-2.0088889598846436,6.741110801696777,34.11428451538086,187.20716857910156,ssp126
94,Aitkin,2058,12,-4.227777481079102,2.4133334159851074,20.58722686767578,85.91400909423828,ssp126
95,Aitkin,2059,1,-13.917778015136719,-3.722222328186035,16.696779251098633,166.96778869628906,ssp126
96,Aitkin,2059,2,-14.842222213745117,-1.9877777099609375,10.5651273727417,89.92321014404297,ssp126
97,Aitkin,2059,3,-7.19777774810791,4.628889083862305,51.70237731933594,428.8753967285156,ssp126
98,Aitkin,2059,11,-0.9566666483879089,6.573333263397217,56.18281555175781,207.90383911132812,ssp126
99,Aitkin,2059,12,-7.594444274902344,0.27666667103767395,12.983646392822266,59.45394515991211,ssp126
100,Aitkin,2060,1,-10.75333309173584,-0.5477777719497681,36.83196258544922,288.4790954589844,ssp126
101,Aitkin,2060,2,-9.412221908569336,1.9811110496520996,5.787843227386475,48.637062072753906,ssp126
102,Aitkin,2060,3,-7.138888835906982,3.69777774810791,81.4609603881836,674.531982421875,ssp126
103,Aitkin,2060,11,-4.024444580078125,4.336666584014893,41.99253463745117,113.06535339355469,ssp126
104,Aitkin,2060,12,-14.771111488342285,-3.6222219467163086,18.41519546508789,168.9762725830078,ssp126
105,Aitkin,2061,1,-14.335556030273438,-1.866666555404663,49.58965301513672,495.89654541015625,ssp126
106,Aitkin,2061,2,-5.683333396911621,4.551111221313477,29.40032958984375,172.64488220214844,ssp126
107,Aitkin,2061,3,-4.264444351196289,8.023333549499512,22.67703628540039,52.503543853759766,ssp126
108,Aitkin,2061,11,-1.7755556106567383,6.69777774810791,11.615314483642578,22.835493087768555,ssp126
109,Aitkin,2061,12,-6.711111068725586,0.7222222089767456,31.86983299255371,159.85977172851562,ssp126
110,Aitkin,2062,1,-8.054444313049316,1.5311111211776733,12.475289344787598,107.2450180053711,ssp126
111,Aitkin,2062,2,-9.069999694824219,1.5355554819107056,56.713706970214844,445.1932067871094,ssp126
112,Aitkin,2062,3,-0.6822221875190735,10.80666732788086,74.44184112548828,197.66073608398438,ssp126
113,Aitkin,2062,11,-3.1355555057525635,4.407777786254883,55.73771667480469,418.91107177734375,ssp126
114,Aitkin,2062,12,-11.460000038146973,-3.236666679382324,33.258975982666016,309.8736877441406,ssp126
115,Aitkin,2063,1,-15.028888702392578,-3.9422221183776855,18.686542510986328,186.86541748046875,ssp126
116,Aitkin,2063,2,-14.008889198303223,-0.03333333507180214,9.99615478515625,99.9615478515625,ssp126
117,Aitkin,2063,3,-3.6111111640930176,7.940000057220459,33.67710876464844,288.3814697265625,ssp126
118,Aitkin,2063,11,-2.37666654586792,5.578888893127441,39.354732513427734,335.3514404296875,ssp126
119,Aitkin,2063,12,-6.929999828338623,0.6822221875190735,25.857563018798828,185.86849975585938,ssp126
120,Aitkin,2064,1,-16.105554580688477,-4.49333381652832,14.35496711730957,143.54966735839844,ssp126
121,Aitkin,2064,2,-8.985555648803711,1.0866665840148926,61.43210983276367,522.407470703125,ssp126
122,Aitkin,2064,3,-3.735555410385132,8.5,61.75339889526367,313.3596496582031,ssp126
123,Aitkin,2064,11,-2.211111068725586,6.598888874053955,20.928497314453125,154.90757751464844,ssp126
124,Aitkin,2064,12,-9.924444198608398,-1.7333333492279053,34.14255905151367,211.0326385498047,ssp126
125,Aitkin,2065,1,-8.239999771118164,1.5277777910232544,8.769046783447266,80.19168090820312,ssp126
126,Aitkin,2065,2,-7.859999656677246,1.7922223806381226,17.860403060913086,148.49522399902344,ssp126
127,Aitkin,2065,3,-5.399999618530273,7.902222633361816,31.815216064453125,196.27420043945312,ssp126
128,Aitkin,2065,11,-0.3444444239139557,8.633333206176758,41.33384323120117,166.16165161132812,ssp126
129,Aitkin,2065,12,-8.202221870422363,0.25999999046325684,46.87742233276367,415.90460205078125,ssp126
130,Aitkin,2066,1,-14.686667442321777,-2.7722222805023193,12.215041160583496,122.1504135131836,ssp126
131,Aitkin,2066,2,-7.198888778686523,2.6422224044799805,19.595317840576172,158.95166015625,ssp126
132,Aitkin,2066,3,-1.9355555772781372,8.397777557373047,84.41822814941406,503.17987060546875,ssp126
133,Aitkin,2066,11,0.5844444632530212,10.69444465637207,10.664225578308105,101.10479736328125,ssp126
134,Aitkin,2066,12,-9.23888874053955,-1.3711111545562744,23.03942108154297,148.05142211914062,ssp126
135,Aitkin,2067,1,-21.073333740234375,-8.264445304870605,25.89539909362793,258.9539794921875,ssp126
136,Aitkin,2067,2,-13.473333358764648,0.2800000011920929,26.053607940673828,260.53607177734375,ssp126
137,Aitkin,2067,3,-9.703333854675293,3.031111001968384,12.774453163146973,127.67414093017578,ssp126
138,Aitkin,2067,11,-0.052222225815057755,10.121110916137695,47.44550704956055,67.98594665527344,ssp126
139,Aitkin,2067,12,-9.644444465637207,-1.0399999618530273,15.951141357421875,134.09414672851562,ssp126
140,Aitkin,2068,1,-9.005556106567383,1.3888888359069824,14.70497989654541,136.80996704101562,ssp126
141,Aitkin,2068,2,-10.200000762939453,1.5733332633972168,30.241289138793945,135.65789794921875,ssp126
142,Aitkin,2068,3,-5.562222003936768,4.827777862548828,21.5572452545166,215.57244873046875,ssp126
143,Aitkin,2068,11,-1.9388890266418457,6.796666622161865,39.15583419799805,203.7364044189453,ssp126
144,Aitkin,2068,12,-5.75,1.107777714729309,13.372930526733398,80.33134460449219,ssp126
145,Aitkin,2069,1,-14.365554809570312,-3.7344446182250977,10.157885551452637,101.578857421875,ssp126
146,Aitkin,2069,2,-8.557777404785156,2.345555543899536,10.729758262634277,105.49734497070312,ssp126
147,Aitkin,2069,3,-7.323333740234375,5.995555400848389,59.36420440673828,347.8941345214844,ssp126
148,Aitkin,2069,11,1.452222228050232,10.10777759552002,27.402193069458008,46.286563873291016,ssp126
149,Aitkin,2069,12,-9.852222442626953,-3.073333263397217,45.02040100097656,287.7341613769531,ssp126
150,Anoka,2040,1,-8.329999923706055,-0.9666666984558105,39.94195556640625,299.52459716796875,ssp126
151,Anoka,2040,2,-13.920001029968262,-2.866666793823242,14.73615550994873,147.36155700683594,ssp126
152,Anoka,2040,3,-1.2266665697097778,8.013333320617676,26.40717124938965,97.7879638671875,ssp126
153,Anoka,2040,11,1.9933332204818726,10.519999504089355,46.6606330871582,16.235271453857422,ssp126
154,Anoka,2040,12,-13.330000877380371,-4.200000286102295,17.08974266052246,170.89743041992188,ssp126
155,Anoka,2041,1,-18.57666778564453,-9.123332977294922,34.585697174072266,345.8569641113281,ssp126
156,Anoka,2041,2,-18.9233341217041,-5.5366668701171875,21.634933471679688,216.34933471679688,ssp126
157,Anoka,2041,3,-8.0600004196167,2.890000104904175,20.677324295043945,109.4582748413086,ssp126
158,Anoka,2041,11,-4.256666660308838,1.8200000524520874,28.979141235351562,283.0867919921875,ssp126
159,Anoka,2041,12,-9.91333293914795,-0.9433333277702332,21.53444480895996,215.34445190429688,ssp126
160,Anoka,2042,1,-12.34999942779541,-2.4800000190734863,36.45423889160156,359.5184326171875,ssp126
161,Anoka,2042,2,-8.973332405090332,0.6333333253860474,29.099027633666992,123.40774536132812,ssp126
162,Anoka,2042,3,-4.25,8.133334159851074,84.76380920410156,540.98876953125,ssp126
163,Anoka,2042,11,0.9033333659172058,12.783332824707031,5.0390143394470215,39.60547637939453,ssp126
164,Anoka,2042,12,-6.483333587646484,-0.44333335757255554,22.552507400512695,225.5250701904297,ssp126
165,Anoka,2043,1,-6.423333644866943,0.46666666865348816,75.79793548583984,336.62335205078125,ssp126
166,Anoka,2043,2,-1.566666603088379,4.37333345413208,48.45982360839844,303.61669921875,ssp126
167,Anoka,2043,3,-3.5899999141693115,6.146667003631592,20.548574447631836,173.7882843017578,ssp126
168,Anoka,2043,11,-5.586666584014893,3.5233333110809326,108.71845245361328,431.39404296875,ssp126
169,Anoka,2043,12,-1.9333332777023315,3.2966668605804443,60.74929428100586,325.6639404296875,ssp126
170,Anoka,2044,1,-14.006667137145996,-1.5533332824707031,19.44606590270996,164.16334533691406,ssp126
171,Anoka,2044,2,-3.8400001525878906,5.473333358764648,13.00876235961914,51.10242462158203,ssp126
172,Anoka,2044,3,-4.246666431427002,4.163333415985107,37.2498893737793,301.3679504394531,ssp126
173,Anoka,2044,11,-1.6799999475479126,8.699999809265137,32.745853424072266,68.92003631591797,ssp126
174,Anoka,2044,12,-7.683332920074463,-0.12333333492279053,16.936233520507812,56.74112319946289,ssp126
175,Anoka,2045,1,-2.0799999237060547,3.359999895095825,17.880645751953125,56.889976501464844,ssp126
176,Anoka,2045,2,-5.696666717529297,2.376666784286499,45.87643814086914,311.45611572265625,ssp126
177,Anoka,2045,3,-5.7133331298828125,5.610000133514404,30.766000747680664,293.7994384765625,ssp126
178,Anoka,2045,11,3.4566667079925537,11.41333293914795,85.44390869140625,25.083162307739258,ssp126
179,Anoka,2045,12,-5.613333225250244,0.4000000059604645,36.61425018310547,355.84844970703125,ssp126
180,Anoka,2046,1,-16.149999618530273,-4.37999963760376,37.9248046875,373.7071228027344,ssp126
181,Anoka,2046,2,-10.306666374206543,0.09666667133569717,15.311797142028809,132.03213500976562,ssp126
182,Anoka,2046,3,-2.616666793823242,6.256666660308838,30.916702270507812,123.85826873779297,ssp126
183,Anoka,2046,11,2.1366665363311768,11.533332824707031,43.99188232421875,196.8995361328125,ssp126
184,Anoka,2046,12,-5.789999485015869,0.7333333492279053,13.623072624206543,84.42503356933594,ssp126
185,Anoka,2047,1,-13.59000015258789,-3.806666612625122,32.71953201293945,327.1953125,ssp126
186,Anoka,2047,2,-6.613333225250244,3.9700000286102295,21.733137130737305,43.89224624633789,ssp126
187,Anoka,2047,3,-6.760000228881836,4.849999904632568,44.688053131103516,194.37094116210938,ssp126
188,Anoka,2047,11,-3.5233333110809326,5.676666736602783,1.6435335874557495,12.241116523742676,ssp126
189,Anoka,2047,12,-9.596667289733887,-1.4233332872390747,41.19902038574219,393.8458251953125,ssp126
190,Anoka,2048,1,-17.459999084472656,-7.450000286102295,102.34552001953125,729.12255859375,ssp126
191,Anoka,2048,2,-13.743332862854004,-4.049999713897705,11.686897277832031,95.32110595703125,ssp126
192,Anoka,2048,3,-3.7233333587646484,6.62000036239624,16.66485023498535,107.79888916015625,ssp126
193,Anoka,2048,11,-1.9666666984558105,6.579999923706055,29.62934112548828,249.0802001953125,ssp126
194,Anoka,2048,12,-2.9033334255218506,3.0366666316986084,37.35610580444336,88.41592407226562,ssp126
195,Anoka,2049,1,-8.606666564941406,0.28333333134651184,43.62211608886719,414.5658874511719,ssp126
196,Anoka,2049,2,-14.986666679382324,-3.8966665267944336,3.778120279312134,37.78120422363281,ssp126
197,Anoka,2049,3,-3.183333396911621,9.373332977294922,20.780485153198242,62.6961669921875,ssp126
198,Anoka,2049,11,-0.9100000262260437,9.109999656677246,55.932376861572266,440.62762451171875,ssp126
199,Anoka,2049,12,-3.3366668224334717,2.450000047683716,11.635784149169922,22.997867584228516,ssp126
200,Anoka,2050,1,-14.40666675567627,-6.2266669273376465,27.02274513244629,270.2274475097656,ssp126
201,Anoka,2050,2,-7.90333366394043,1.4133332967758179,25.863183975219727,240.24461364746094,ssp126
202,Anoka,2050,3,-4.96999979019165,7.266666412353516,67.6751708984375,533.7901000976562,ssp126
203,Anoka,2050,11,-0.17000000178813934,9.109999656677246,130.9881134033203,550.5066528320312,ssp126
204,Anoka,2050,12,-11.326666831970215,-0.5400000214576721,33.27712631225586,305.28070068359375,ssp126
205,Anoka,2051,1,-10.09999942779541,-0.9766666293144226,22.9279842376709,205.87423706054688,ssp126
206,Anoka,2051,2,-11.0600004196167,-0.9066665768623352,46.43391418457031,464.3391418457031,ssp126
207,Anoka,2051,3,-2.246666669845581,8.466666221618652,62.31575393676758,255.630126953125,ssp126
208,Anoka,2051,11,3.7166664600372314,14.4399995803833,40.200096130371094,0.0,ssp126
209,Anoka,2051,12,-2.926666498184204,3.049999952316284,41.8653564453125,104.00302124023438,ssp126
210,Anoka,2052,1,-12.720000267028809,-4.309999942779541,5.287413120269775,48.940887451171875,ssp126
211,Anoka,2052,2,-3.8866665363311768,3.8633334636688232,64.55884552001953,352.9365539550781,ssp126
212,Anoka,2052,3,-5.673333644866943,5.260000228881836,11.066914558410645,68.35478210449219,ssp126
213,Anoka,2052,11,-3.129999876022339,6.113333225250244,86.44342041015625,310.0919494628906,ssp126
214,Anoka,2052,12,-8.113333702087402,-0.6200000047683716,71.51595306396484,476.1498718261719,ssp126
215,Anoka,2053,1,-12.569999694824219,-3.109999895095825,21.450448989868164,213.5270538330078,ssp126
216,Anoka,2053,2,-12.466667175292969,-0.003333333181217313,12.944430351257324,75.08275604248047,ssp126
217,Anoka,2053,3,-0.18666666746139526,10.130000114440918,90.5599594116211,371.65606689453125,ssp126
218,Anoka,2053,11,2.256666660308838,11.59999942779541,81.46855926513672,133.63629150390625,ssp126
219,Anoka,2053,12,-2.1433331966400146,4.03000020980835,20.5245361328125,136.78958129882812,ssp126
220,Anoka,2054,1,-5.650000095367432,1.1466666460037231,9.480052947998047,94.80052947998047,ssp126
221,Anoka,2054,2,-4.5,2.3966665267944336,35.355648040771484,182.2986602783203,ssp126
222,Anoka,2054,3,-5.829999923706055,3.5933332443237305,18.544023513793945,185.4402313232422,ssp126
223,Anoka,2054,11,-6.579999923706055,2.743333101272583,67.14849090576172,285.6333923339844,ssp126
224,Anoka,2054,12,-8.756667137145996,0.10999999195337296,21.575212478637695,163.4457550048828,ssp126
225,Anoka,2055,1,-13.33666706085205,-2.1700000762939453,29.587480545043945,278.1733703613281,ssp126
226,Anoka,2055,2,-8.903332710266113,1.5,19.00213623046875,190.0213623046875,ssp126
227,Anoka,2055,3,-3.359999895095825,6.926666736602783,60.63283920288086,274.37017822265625,ssp126
228,Anoka,2055,11,-4.703333377838135,2.7233333587646484,24.78267478942871,182.4571075439453,ssp126
229,Anoka,2055,12,-4.6566667556762695,1.8333333730697632,36.363677978515625,28.414104461669922,ssp126
230,Anoka,2056,1,-2.1000001430511475,2.5233333110809326,35.031246185302734,64.18233489990234,ssp126
231,Anoka,2056,2,-5.46999979019165,2.513333320617676,7.688292026519775,43.24879455566406,ssp126
232,Anoka,2056,3,-4.013333797454834,9.183333396911621,41.124324798583984,303.53192138671875,ssp126
233,Anoka,2056,11,-0.9333333373069763,7.196666717529297,24.970624923706055,153.51364135742188,ssp126
234,Anoka,2056,12,-4.556666851043701,1.590000033378601,43.172943115234375,144.25241088867188,ssp126
235,Anoka,2057,1,-6.326666355133057,1.9233332872390747,14.586979866027832,143.35739135742188,ssp126
236,Anoka,2057,2,-8.74000072479248,0.4366666376590729,18.753013610839844,80.94577026367188,ssp126
237,Anoka,2057,3,0.20333333313465118,13.993332862854004,70.18389129638672,414.96844482421875,ssp126
238,Anoka,2057,11,-0.8833333849906921,8.313333511352539,38.3560905456543,153.92031860351562,ssp126
239,Anoka,2057,12,-5.016666412353516,1.7399998903274536,35.56962203979492,304.81256103515625,ssp126
240,Anoka,2058,1,-10.583333015441895,-0.9800000190734863,5.042447566986084,50.424476623535156,ssp126
241,Anoka,2058,2,-12.373333930969238,-1.8866666555404663,19.56473731994629,170.6509246826172,ssp126
242,Anoka,2058,3,-10.926666259765625,2.9833333492279053,4.160907745361328,41.60907745361328,ssp126
243,Anoka,2058,11,-0.35333335399627686,8.5600004196167,48.34085464477539,209.46585083007812,ssp126
244,Anoka,2058,12,-2.5766665935516357,2.7799999713897705,14.560845375061035,69.2099609375,ssp126
245,Anoka,2059,1,-11.763333320617676,-3.046666383743286,21.792945861816406,217.92945861816406,ssp126
246,Anoka,2059,2,-12.536666870117188,-1.4233332872390747,10.375081062316895,94.32227325439453,ssp126
247,Anoka,2059,3,-4.71999979019165,5.163333415985107,59.10342025756836,469.2364196777344,ssp126
248,Anoka,2059,11,0.20333333313465118,8.516666412353516,71.6600112915039,275.0882263183594,ssp126
249,Anoka,2059,12,-6.340000152587891,0.8866667151451111,8.9824857711792,28.816986083984375,ssp126
250,Anoka,2060,1,-8.736666679382324,-0.07666666060686111,35.76031494140625,205.72088623046875,ssp126
251,Anoka,2060,2,-6.5366668701171875,1.75,5.403479099273682,51.85935592651367,ssp126
252,Anoka,2060,3,-4.960000038146973,4.8433332443237305,94.43704986572266,439.55718994140625,ssp126
253,Anoka,2060,11,-2.816666603088379,5.706666469573975,44.65896987915039,137.01416015625,ssp126
254,Anoka,2060,12,-12.300000190734863,-2.376666784286499,23.145986557006836,120.40129852294922,ssp126
255,Anoka,2061,1,-12.09000015258789,-1.2333333492279053,47.49041748046875,428.56890869140625,ssp126
256,Anoka,2061,2,-4.026666641235352,4.2900004386901855,42.72590255737305,250.2033233642578,ssp126
257,Anoka,2061,3,-1.3799999952316284,8.263333320617676,24.35310935974121,9.539507865905762,ssp126
258,Anoka,2061,11,-0.42666664719581604,7.8600006103515625,6.858043670654297,30.102636337280273,ssp126
259,Anoka,2061,12,-6.360000133514404,0.5766666531562805,32.79514694213867,147.81394958496094,ssp126
260,Anoka,2062,1,-6.289999485015869,1.6666666269302368,11.255755424499512,74.65564727783203,ssp126
261,Anoka,2062,2,-7.2133331298828125,1.743333339691162,61.904300689697266,424.2340393066406,ssp126
262,Anoka,2062,3,1.1266666650772095,12.233333587646484,95.15552520751953,61.63160705566406,ssp126
263,Anoka,2062,11,-1.4766665697097778,6.313333034515381,48.23602294921875,156.6982421875,ssp126
264,Anoka,2062,12,-9.786666870117188,-2.120000123977661,43.37553787231445,413.5668640136719,ssp126
265,Anoka,2063,1,-13.346667289733887,-4.086666584014893,24.327590942382812,221.9363555908203,ssp126
266,Anoka,2063,2,-11.833333015441895,-0.550000011920929,16.586811065673828,99.0852279663086,ssp126
267,Anoka,2063,3,-1.8033332824707031,8.380000114440918,41.16810989379883,326.59814453125,ssp126
268,Anoka,2063,11,-0.9333333373069763,7.103332996368408,53.54490280151367,337.9599304199219,ssp126
269,Anoka,2063,12,-4.759999752044678,2.0766665935516357,25.50873374938965,205.8289337158203,ssp126
270,Anoka,2064,1,-13.643333435058594,-4.519999980926514,7.992112636566162,79.92112731933594,ssp126
